"houseID","totalPrice","date"
"103102726313","253","2019-02-02 21:53:17"
"103102726421","495","2019-02-02 21:49:54"
"103102726622","225","2019-02-02 22:02:59"
"103102726767","267","2019-01-01 17:17:24"
"103102726792","1300","2019-02-02 21:48:37"
"103102726866","285","2019-02-02 21:57:17"
"103102726934","200","2019-02-02 21:58:48"
"103102726934","206","2019-01-01 17:17:44"
"103102726999","1140","2019-02-02 21:51:48"
"103102727054","330","2019-02-02 21:57:25"
"103102727258","480","2019-02-02 22:03:47"
"103102727275","255","2019-02-02 21:49:07"
"103102727336","73","2019-02-02 21:53:13"
"103102727376","1480","2019-01-01 17:16:44"
"103102727478","220","2019-02-02 21:57:15"
"103102727529","220","2019-02-02 21:55:05"
"103102727529","225","2019-01-01 17:14:19"
"103102727589","410","2019-01-01 17:18:52"
"103102727614","215","2019-01-01 17:16:44"
"103102727720","225","2019-02-02 21:56:05"
"103102727813","300","2019-02-02 22:01:45"
"103102728109","345","2019-01-01 17:16:44"
"103102728248","980","2019-02-02 21:59:10"
"103102728335","220","2019-02-02 22:03:23"
"103102728416","190","2019-01-01 17:21:33"
"103102728585","230","2019-01-01 17:16:36"
"103102728608","177.4","2019-01-01 17:22:40"
"103102728763","140","2019-02-02 21:53:03"
"103102728764","120","2019-02-02 21:52:33"
"103102728769","110","2019-02-02 21:56:15"
"103102728837","350","2019-01-01 17:09:54"
"103102728964","600","2019-02-02 21:51:13"
"103102729058","580","2019-02-02 21:49:26"
"103102729065","360","2019-02-02 22:04:03"
"103102729443","295","2019-02-02 21:56:05"
"103102729759","115","2019-02-02 21:57:06"
"103102729800","140","2019-02-02 21:57:01"
"103102729947","482","2019-02-02 21:59:46"
"103102729947","510","2019-01-01 17:18:52"
"103102729987","243","2019-02-02 21:51:29"
"103102729989","248","2019-02-02 21:51:35"
"103102730027","530","2019-02-02 21:59:52"
"103102730101","366","2019-01-01 17:16:44"
"103102730179","218","2019-02-02 21:48:21"
"103102730199","180","2019-01-01 17:16:14"
"103102730307","520","2019-02-02 21:59:16"
"103102730342","628","2019-02-02 21:52:42"
"103102730349","390","2019-02-02 21:57:19"
"103102730349","405","2019-01-01 17:16:02"
"103102730428","320","2019-01-01 17:16:44"
"103102730462","220","2019-02-02 21:54:11"
"103102730498","388","2019-01-01 17:12:44"
"103102730543","650","2019-02-02 22:03:19"
"103102730560","460","2019-02-02 22:00:17"
"103102730587","205","2019-02-02 21:53:29"
"103102730598","650","2019-02-02 22:03:39"
"103102730606","90","2019-01-01 17:16:22"
"103102730662","600","2019-01-01 17:12:58"
"103102730690","320","2019-01-01 17:18:48"
"103102730723","285","2019-02-02 21:53:27"
"103102730802","406","2019-02-02 22:00:24"
"103102730845","390","2019-02-02 21:57:33"
"103102730846","739","2019-02-02 21:52:09"
"103102730865","225","2019-02-02 21:52:00"
"103102730865","230","2019-01-01 17:12:09"
"103102730889","260","2019-02-02 21:52:23"
"103102730958","165","2019-02-02 22:02:21"
"103102730991","240","2019-01-01 17:11:59"
"103102731005","220","2019-01-01 17:10:36"
"103102731252","530","2019-02-02 21:59:50"
"103102731331","560","2019-02-02 22:01:23"
"103102731442","160","2019-02-02 21:52:52"
"103102731442","165","2019-01-01 17:12:58"
"103102731465","310","2019-02-02 21:57:21"
"103102731536","290","2019-01-01 17:12:52"
"103102731629","550","2019-02-02 21:51:29"
"103102731662","440","2019-01-01 17:22:05"
"103102731670","275","2019-02-02 21:57:46"
"103102731670","285","2019-01-01 17:16:53"
"103102731769","165","2019-01-01 17:13:54"
"103102731781","240","2019-02-02 21:50:38"
"103102731796","620","2019-02-02 22:03:49"
"103102732126","520","2019-02-02 21:53:13"
"103102732193","215","2019-02-02 21:49:07"
"103102732224","250","2019-02-02 22:01:25"
"103102732224","260","2019-01-01 17:20:24"
"103102732266","620","2019-02-02 21:56:23"
"103102732290","297","2019-02-02 21:57:51"
"103102732348","710","2019-02-02 21:53:37"
"103102732401","240","2019-02-02 21:51:13"
"103102732463","155","2019-02-02 21:51:46"
"103102732527","370","2019-02-02 21:51:35"
"103102732532","305","2019-02-02 21:53:41"
"103102732608","250","2019-01-01 17:10:41"
"103102733035","225","2019-02-02 21:56:05"
"103102733035","255","2019-01-01 17:14:57"
"103102733192","590","2019-02-02 22:03:11"
"103102733271","286","2019-02-02 22:01:15"
"103102733342","1000","2019-02-02 21:55:38"
"103102733356","700","2019-01-01 17:22:39"
"103102733368","420","2019-02-02 22:02:23"
"103102733368","430","2019-01-01 17:21:25"
"103102733394","475","2019-02-02 21:59:54"
"103102733547","350","2019-01-01 17:16:44"
"103102733675","260","2019-02-02 22:01:02"
"103102733771","180","2019-02-02 21:57:59"
"103102733810","150","2019-01-01 17:12:32"
"103102733810","153","2019-02-02 21:53:23"
"103102733988","325","2019-02-02 21:48:57"
"103102734060","1350","2019-02-02 22:03:03"
"103102734093","390","2019-02-02 21:56:11"
"103102734325","370","2019-02-02 21:57:48"
"103102734337","657","2019-02-02 22:01:39"
"103102734361","490","2019-02-02 21:53:21"
"103102734419","490","2019-02-02 22:02:45"
"103102734646","400","2019-01-01 17:23:04"
"103102734785","320","2019-02-02 21:54:21"
"103102734855","305","2019-02-02 22:03:47"
"103102734878","530","2019-02-02 21:59:28"
"103102734979","500","2019-01-01 17:22:39"
"103102735005","390","2019-02-02 21:59:57"
"103102735285","195","2019-02-02 21:53:31"
"103102735454","385","2019-02-02 21:51:01"
"103102735515","350","2019-02-02 22:03:45"
"103102735606","210","2019-02-02 21:57:21"
"103102735606","220","2019-01-01 17:16:36"
"103102735622","115","2019-02-02 21:53:27"
"103102735639","140","2019-02-02 22:00:24"
"103102735763","143","2019-01-01 17:19:55"
"103102735807","250","2019-02-02 22:03:27"
"103102735851","340","2019-02-02 21:57:48"
"103102735910","270","2019-02-02 21:59:44"
"103102735914","498","2019-02-02 21:48:55"
"103102736050","175","2019-02-02 22:02:19"
"103102736136","195","2019-02-02 21:48:51"
"103102736349","185","2019-02-02 22:00:37"
"103102736406","435","2019-01-01 17:12:23"
"103102736406","450","2019-02-02 21:53:13"
"103102736409","510","2019-02-02 21:53:51"
"103102736477","330","2019-02-02 22:00:08"
"103102736538","270","2019-01-01 17:18:19"
"103102736601","300","2019-01-01 17:16:26"
"103102736668","336","2019-02-02 22:02:27"
"103102736776","335","2019-02-02 21:58:15"
"103102736794","190","2019-02-02 21:50:47"
"103102736794","195","2019-01-01 17:09:38"
"103102736806","255","2019-02-02 21:54:35"
"103102736843","190","2019-02-02 21:55:53"
"103102736922","370","2019-02-02 22:00:24"
"103102736922","375","2019-01-01 17:19:34"
"103102736978","230","2019-02-02 22:03:29"
"103102737270","160","2019-02-02 21:54:51"
"103102737313","263","2019-01-01 17:08:08"
"103102737369","330","2019-02-02 21:53:27"
"103102737369","350","2019-01-01 17:12:36"
"103102737469","96","2019-02-02 21:53:37"
"103102737568","350","2019-02-02 21:56:19"
"103102737605","216","2019-02-02 22:03:51"
"103102737700","470","2019-02-02 22:03:55"
"103102737747","238","2019-02-02 22:01:39"
"103102737927","370","2019-02-02 22:00:17"
"103102737927","380","2019-01-01 17:19:34"
"103102737949","150","2019-01-01 17:14:23"
"103102737951","470","2019-02-02 22:02:27"
"103102737970","200","2019-02-02 21:48:21"
"103102737987","342","2019-02-02 21:52:13"
"103102737987","363","2019-01-01 17:12:14"
"103102738010","880","2019-02-02 22:03:27"
"103102738029","680","2019-01-01 17:22:23"
"103102738029","740","2019-02-02 22:03:25"
"103102738224","275","2019-01-01 17:16:44"
"103102738254","170","2019-02-02 21:52:35"
"103102738314","390","2019-02-02 21:54:49"
"103102738376","550","2019-02-02 21:49:18"
"103102738416","700","2019-02-02 21:52:55"
"103102738475","350","2019-02-02 21:51:13"
"103102738745","290","2019-01-01 17:21:21"
"103102738799","535","2019-02-02 21:52:09"
"103102738847","430","2019-02-02 21:59:22"
"103102738867","375","2019-02-02 21:48:41"
"103102738959","560","2019-02-02 22:02:05"
"103102739050","215","2019-02-02 21:52:19"
"103102739163","400","2019-02-02 21:56:34"
"103102739207","850","2019-02-02 22:00:35"
"103102739227","335","2019-02-02 21:48:24"
"103102739261","255","2019-01-01 17:16:44"
"103102739266","450","2019-02-02 22:00:24"
"103102739368","560","2019-02-02 21:58:36"
"103102739423","600","2019-02-02 21:50:54"
"103102739485","255","2019-02-02 22:00:24"
"103102739527","225","2019-02-02 21:57:21"
"103102739922","120","2019-02-02 21:57:37"
"103102739967","658","2019-02-02 21:57:55"
"103102739990","485","2019-02-02 21:49:07"
"103102740071","280","2019-02-02 21:54:13"
"103102740318","260","2019-02-02 21:56:26"
"103102740433","340","2019-01-01 17:09:54"
"103102740448","312","2019-01-01 17:10:02"
"103102740478","225","2019-02-02 21:52:57"
"103102740525","600","2019-02-02 21:55:45"
"103102740557","330","2019-01-01 17:16:36"
"103102740608","160","2019-01-01 17:19:28"
"103102740628","225","2019-02-02 22:01:35"
"103102740657","480","2019-02-02 21:58:30"
"103102740711","380","2019-02-02 22:01:06"
"103102740712","205","2019-02-02 22:01:25"
"103102740741","620","2019-02-02 21:51:21"
"103102740852","220","2019-02-02 22:01:47"
"103102740867","250","2019-01-01 17:16:36"
"103102740916","565","2019-02-02 22:01:43"
"103102740948","175","2019-02-02 21:50:13"
"103102740957","480","2019-02-02 21:59:40"
"103102741149","330","2019-02-02 22:01:23"
"103102741149","335","2019-01-01 17:20:22"
"103102741173","305","2019-01-01 17:12:52"
"103102741184","350","2019-01-01 17:07:58"
"103102741184","380","2019-02-02 21:48:45"
"103102741358","215","2019-02-02 21:57:10"
"103102741382","360","2019-01-01 17:16:38"
"103102741461","440","2019-02-02 21:59:40"
"103102741474","235","2019-02-02 22:03:13"
"103102741535","180","2019-02-02 21:57:27"
"103102741563","300","2019-02-02 21:53:03"
"103102741567","280","2019-02-02 21:59:22"
"103102741687","468","2019-02-02 22:03:01"
"103102741722","378","2019-02-02 22:03:33"
"103102741728","185","2019-02-02 22:03:51"
"103102741733","208","2019-01-01 17:12:29"
"103102741824","360","2019-02-02 21:52:55"
"103102741837","156","2019-02-02 22:01:33"
"103102741856","830","2019-02-02 22:01:33"
"103102741927","365","2019-02-02 21:54:57"
"103102741927","380","2019-01-01 17:14:11"
"103102741950","235","2019-02-02 21:51:29"
"103102741961","150","2019-01-01 17:20:00"
"103102741971","550","2019-02-02 21:59:26"
"103102742079","155","2019-01-01 17:10:54"
"103102742143","465","2019-02-02 22:02:49"
"103102742165","620","2019-02-02 21:56:05"
"103102742240","250","2019-02-02 22:04:03"
"103102742288","560","2019-02-02 22:03:47"
"103102742321","255","2019-01-01 17:21:01"
"103102742416","300","2019-02-02 21:48:43"
"103102742416","310","2019-01-01 17:07:46"
"103102742423","230","2019-02-02 21:53:39"
"103102742436","200","2019-02-02 21:52:19"
"103102742524","190","2019-01-01 17:16:36"
"103102742613","390","2019-02-02 22:03:41"
"103102742685","285","2019-02-02 21:51:50"
"103102742808","180","2019-02-02 21:59:52"
"103102742854","270","2019-01-01 17:14:57"
"103102742854","275","2019-02-02 21:55:57"
"103102742886","330","2019-02-02 21:50:55"
"103102742901","309","2019-02-02 21:53:03"
"103102742934","390","2019-02-02 21:55:28"
"103102742966","325","2019-02-02 21:52:19"
"103102743011","259","2019-02-02 21:56:05"
"103102743032","360","2019-02-02 21:53:17"
"103102743079","215","2019-02-02 21:53:21"
"103102743157","1200","2019-02-02 22:00:08"
"103102743327","365","2019-02-02 21:49:13"
"103102743420","480","2019-02-02 21:57:21"
"103102743426","620","2019-02-02 22:03:47"
"103102743460","1200","2019-02-02 21:51:13"
"103102743529","325","2019-02-02 21:59:40"
"103102743541","300","2019-02-02 21:52:40"
"103102743567","430","2019-02-02 21:53:59"
"103102743589","370","2019-02-02 21:59:46"
"103102743621","198","2019-02-02 22:03:59"
"103102743623","1390","2019-02-02 22:03:33"
"103102743737","420","2019-01-01 17:21:21"
"103102743827","360","2019-02-02 21:51:21"
"103102743828","438","2019-02-02 21:58:05"
"103102743881","660","2019-02-02 21:50:40"
"103102743933","680","2019-02-02 21:50:40"
"103102743936","658","2019-02-02 22:02:05"
"103102743973","630","2019-02-02 21:54:51"
"103102743973","650","2019-01-01 17:14:00"
"103102744042","435","2019-02-02 21:48:53"
"103102744099","218","2019-02-02 21:52:31"
"103102744165","170","2019-02-02 21:52:42"
"103102744247","405","2019-02-02 22:02:15"
"103102744526","315","2019-02-02 21:57:25"
"103102744722","1100","2019-02-02 21:53:47"
"103102744833","350","2019-02-02 21:51:23"
"103102744896","165","2019-02-02 21:53:35"
"103102744972","478","2019-02-02 22:02:13"
"103102745161","275","2019-02-02 22:02:29"
"103102745307","355","2019-01-01 17:20:38"
"103102745320","198","2019-02-02 22:01:51"
"103102745343","390","2019-02-02 21:52:02"
"103102745404","66","2019-01-01 17:14:13"
"103102745409","225","2019-02-02 21:58:28"
"103102745415","525","2019-02-02 21:53:21"
"103102745484","150","2019-02-02 22:01:39"
"103102745522","551","2019-01-01 17:13:06"
"103102745541","180","2019-02-02 21:56:51"
"103102745587","98","2019-02-02 21:57:06"
"103102745696","250","2019-02-02 21:57:19"
"103102745757","320","2019-02-02 21:53:57"
"103102745882","380","2019-02-02 22:00:24"
"103102745882","385","2019-01-01 17:19:34"
"103102745935","255","2019-01-01 17:11:40"
"103102746034","839","2019-02-02 21:49:13"
"103102746110","260","2019-02-02 22:02:09"
"103102746204","248","2019-02-02 22:02:03"
"103102746218","370","2019-02-02 21:53:03"
"103102746391","565","2019-02-02 22:01:47"
"103102746391","570","2019-01-01 17:20:51"
"103102746439","360","2019-02-02 21:52:19"
"103102746500","1200","2019-02-02 21:50:02"
"103102746597","230","2019-02-02 22:01:35"
"103102746646","260","2019-02-02 21:56:45"
"103102746795","750","2019-02-02 22:02:17"
"103102746808","210","2019-02-02 22:00:37"
"103102746810","635","2019-02-02 22:04:03"
"103102746955","635","2019-02-02 21:56:23"
"103102747043","349","2019-02-02 21:57:06"
"103102747065","260","2019-02-02 21:57:25"
"103102747087","408","2019-01-01 17:09:42"
"103102747108","285","2019-02-02 22:02:41"
"103102747182","255","2019-02-02 21:54:03"
"103102747320","470","2019-01-01 17:12:36"
"103102747343","1180","2019-02-02 21:59:32"
"103102747376","220","2019-02-02 22:01:41"
"103102747449","363","2019-02-02 21:48:17"
"103102747493","1550","2019-02-02 21:55:15"
"103102747535","205","2019-01-01 17:12:01"
"103102747798","410","2019-02-02 22:03:27"
"103102747997","220","2019-02-02 21:56:55"
"103102748015","465","2019-02-02 21:58:36"
"103102748056","395","2019-02-02 21:56:34"
"103102748117","70","2019-02-02 21:55:49"
"103102748227","305","2019-01-01 17:07:46"
"103102748227","320","2019-02-02 21:48:35"
"103102748283","380","2019-02-02 22:03:27"
"103102748300","340","2019-02-02 21:57:21"
"103102748370","220","2019-02-02 21:59:54"
"103102748523","370","2019-01-01 17:16:36"
"103102748641","95","2019-01-01 17:22:56"
"103102748671","490","2019-02-02 21:58:19"
"103102748675","235","2019-02-02 22:00:05"
"103102748738","215","2019-02-02 21:59:55"
"103102748836","1228","2019-02-02 21:59:00"
"103102748957","500","2019-01-01 17:21:37"
"103102749060","200","2019-02-02 22:01:47"
"103102749111","98","2019-02-02 21:56:19"
"103102749347","370","2019-01-01 17:14:25"
"103102749347","375","2019-02-02 21:55:28"
"103102749378","235","2019-01-01 17:07:41"
"103102749470","420","2019-02-02 21:59:42"
"103102749472","200","2019-02-02 21:59:30"
"103102749605","495","2019-02-02 21:59:10"
"103102749606","345","2019-01-01 17:08:30"
"103102749711","280","2019-01-01 17:13:34"
"103102749790","258.4","2019-02-02 22:02:55"
"103102749796","285","2019-02-02 21:48:39"
"103102749796","310","2019-01-01 17:09:34"
"103102749819","335","2019-02-02 22:03:39"
"103102749849","360","2019-02-02 22:01:06"
"103102749958","285","2019-02-02 21:57:21"
"103102749958","299","2019-01-01 17:16:36"
"103102750046","385","2019-02-02 21:57:19"
"103102750046","400","2019-01-01 17:15:56"
"103102750074","258","2019-02-02 21:52:23"
"103102750095","277","2019-02-02 21:54:23"
"103102750325","620","2019-02-02 21:57:31"
"103102750463","190","2019-02-02 21:54:09"
"103102750472","202","2019-02-02 21:54:25"
"103102750557","600","2019-02-02 21:58:15"
"103102750587","602","2019-02-02 21:49:13"
"103102750640","210","2019-02-02 21:59:48"
"103102750741","225","2019-01-01 17:13:52"
"103102750822","370","2019-01-01 17:18:25"
"103102750822","380","2019-02-02 21:59:22"
"103102750877","112","2019-01-01 17:22:34"
"103102750928","240","2019-02-02 22:00:41"
"103102750989","245","2019-01-01 17:16:44"
"103102750997","410","2019-02-02 21:48:21"
"103102751052","380","2019-01-01 17:17:10"
"103102751147","420","2019-02-02 22:00:17"
"103102751285","155","2019-01-01 17:21:39"
"103102751286","265","2019-02-02 21:53:17"
"103102751370","420","2019-02-02 21:55:34"
"103102751435","155","2019-01-01 17:21:31"
"103102751462","500","2019-02-02 21:57:29"
"103102751462","528","2019-01-01 17:16:10"
"103102751485","143","2019-01-01 17:21:25"
"103102751499","510","2019-02-02 21:58:11"
"103102751516","245","2019-02-02 21:53:31"
"103102751535","155","2019-02-02 21:55:28"
"103102751598","900","2019-01-01 17:13:32"
"103102751601","575","2019-02-02 22:03:31"
"103102751613","240","2019-02-02 21:59:55"
"103102751727","305","2019-02-02 21:53:21"
"103102751759","75","2019-02-02 22:03:37"
"103102751786","300","2019-01-01 17:16:44"
"103102751849","69","2019-02-02 21:54:01"
"103102751872","250","2019-02-02 21:54:35"
"103102751872","260","2019-01-01 17:13:50"
"103102751883","330","2019-02-02 21:55:22"
"103102751980","205","2019-01-01 17:18:19"
"103102752050","83","2019-01-01 17:16:38"
"103102752094","350","2019-02-02 21:55:30"
"103102752094","360","2019-01-01 17:16:36"
"103102752233","448","2019-01-01 17:17:26"
"103102752256","498","2019-02-02 22:03:27"
"103102752289","260","2019-02-02 21:54:18"
"103102752310","340","2019-02-02 21:52:57"
"103102752366","320","2019-02-02 21:59:40"
"103102752475","105","2019-02-02 21:57:06"
"103102752657","600","2019-02-02 22:01:21"
"103102752657","620","2019-01-01 17:20:18"
"103102752772","245","2019-01-01 17:11:13"
"103102752907","200","2019-01-01 17:11:56"
"103102753011","275","2019-01-01 17:16:26"
"103102753064","880","2019-02-02 21:53:27"
"103102753072","450","2019-02-02 21:55:22"
"103102753090","698","2019-02-02 21:59:52"
"103102753096","158","2019-01-01 17:13:42"
"103102753165","700","2019-02-02 21:52:05"
"103102753168","480","2019-02-02 21:52:57"
"103102753192","280","2019-01-01 17:21:41"
"103102753217","2798","2019-02-02 21:53:45"
"103102753229","305","2019-02-02 22:03:35"
"103102753289","145","2019-02-02 21:54:57"
"103102753308","366","2019-02-02 21:59:22"
"103102753338","260","2019-02-02 21:57:25"
"103102753338","265","2019-01-01 17:16:04"
"103102753409","360","2019-02-02 21:57:25"
"103102753515","220","2019-02-02 21:57:25"
"103102753557","520","2019-01-01 17:09:54"
"103102753557","550","2019-02-02 21:51:01"
"103102753559","390","2019-02-02 21:52:59"
"103102753601","630","2019-02-02 22:03:05"
"103102753625","250","2019-02-02 21:48:09"
"103102753774","420","2019-02-02 21:59:36"
"103102753927","390","2019-01-01 17:07:52"
"103102753973","370","2019-02-02 21:59:42"
"103102754067","295","2019-02-02 21:51:56"
"103102754128","1300","2019-02-02 22:03:33"
"103102754241","280","2019-02-02 21:59:48"
"103102754267","178","2019-02-02 22:01:41"
"103102754278","450","2019-02-02 21:57:21"
"103102754329","620","2019-02-02 21:48:09"
"103102754362","290","2019-02-02 21:55:38"
"103102754390","385","2019-02-02 22:04:03"
"103102754398","335","2019-01-01 17:14:04"
"103102754537","390","2019-02-02 21:48:41"
"103102754669","255","2019-02-02 21:48:37"
"103102754757","405","2019-02-02 21:48:51"
"103102754775","172","2019-02-02 21:52:37"
"103102754790","550","2019-01-01 17:16:44"
"103102754820","280","2019-02-02 21:57:37"
"103102754871","435","2019-02-02 22:02:17"
"103102754876","480","2019-02-02 22:04:03"
"103102754893","298","2019-02-02 21:57:57"
"103102754896","400","2019-02-02 22:00:43"
"103102754952","195","2019-02-02 22:01:02"
"103102754952","210","2019-01-01 17:20:06"
"103102755011","335","2019-02-02 21:48:07"
"103102755011","340","2019-01-01 17:07:27"
"103102755056","650","2019-02-02 21:48:09"
"103102755078","560","2019-02-02 21:59:54"
"103102755078","570","2019-01-01 17:19:04"
"103102755134","110","2019-02-02 21:57:01"
"103102755219","350","2019-02-02 21:57:55"
"103102755221","248","2019-02-02 22:01:47"
"103102755403","345","2019-01-01 17:17:12"
"103102755420","390","2019-02-02 22:03:39"
"103102755439","306","2019-01-01 17:16:44"
"103102755602","225","2019-01-01 17:16:36"
"103102755787","230","2019-02-02 21:49:46"
"103102755898","225","2019-02-02 21:54:41"
"103102755912","210","2019-02-02 21:57:19"
"103102755928","260","2019-02-02 22:00:46"
"103102755961","310","2019-02-02 22:00:24"
"103102755967","340","2019-02-02 21:49:28"
"103102755976","340","2019-02-02 22:00:24"
"103102755981","470","2019-01-01 17:07:41"
"103102756033","235","2019-01-01 17:12:23"
"103102756052","335","2019-02-02 21:54:55"
"103102756097","280","2019-02-02 21:57:51"
"103102756421","530","2019-02-02 22:00:22"
"103102756431","158","2019-02-02 21:55:05"
"103102756587","650","2019-01-01 17:09:29"
"103102756686","296","2019-01-01 17:07:39"
"103102756686","316","2019-02-02 21:48:43"
"103102756735","316","2019-02-02 21:58:13"
"103102756786","340","2019-02-02 22:02:45"
"103102756821","480","2019-01-01 17:21:11"
"103102756875","245","2019-02-02 21:49:11"
"103102756981","350","2019-02-02 21:52:42"
"103102757279","380","2019-02-02 21:57:37"
"103102757279","400","2019-01-01 17:16:18"
"103102757304","780","2019-02-02 21:59:55"
"103102757304","800","2019-01-01 17:19:04"
"103102757314","228","2019-02-02 21:50:38"
"103102757490","330","2019-02-02 21:51:13"
"103102757569","230","2019-02-02 21:55:30"
"103102757746","410","2019-02-02 22:01:49"
"103102757749","650","2019-01-01 17:10:43"
"103102757760","230","2019-02-02 21:48:07"
"103102757761","260","2019-02-02 22:03:29"
"103102757881","130","2019-01-01 17:13:12"
"103102758174","250","2019-01-01 17:16:44"
"103102758245","328","2019-02-02 21:59:44"
"103102758255","219","2019-02-02 21:57:35"
"103102758262","350","2019-01-01 17:16:36"
"103102758270","300","2019-02-02 22:01:35"
"103102758318","240","2019-01-01 17:17:46"
"103102758318","260","2019-02-02 21:58:50"
"103102758344","960","2019-02-02 22:02:00"
"103102758362","493","2019-02-02 22:00:54"
"103102758378","270","2019-02-02 21:48:03"
"103102758378","275","2019-01-01 17:07:25"
"103102758412","320","2019-02-02 21:56:55"
"103102758683","328","2019-02-02 21:51:13"
"103102758985","308","2019-01-01 17:12:29"
"103102759288","260","2019-01-01 17:16:28"
"103102759337","295","2019-02-02 21:56:05"
"103102759337","300","2019-01-01 17:14:57"
"103102759338","260","2019-02-02 21:56:49"
"103102759373","255","2019-02-02 21:57:53"
"103102759431","242","2019-02-02 21:51:09"
"103102759535","212","2019-02-02 21:53:07"
"103102759714","258","2019-02-02 21:53:01"
"103102759731","435","2019-02-02 21:53:17"
"103102759733","410","2019-01-01 17:07:41"
"103102759755","750","2019-02-02 21:50:55"
"103102759772","530","2019-02-02 22:03:11"
"103102759851","385","2019-02-02 21:52:33"
"103102759895","200","2019-01-01 17:09:18"
"103102759895","205","2019-02-02 21:50:43"
"103102759931","265","2019-01-01 17:16:36"
"103102759977","470","2019-02-02 21:58:46"
"103102760157","180","2019-02-02 21:52:25"
"103102760230","850","2019-02-02 21:59:54"
"103102760254","693","2019-01-01 17:18:56"
"103102760254","735","2019-02-02 21:59:48"
"103102760287","189","2019-02-02 21:53:33"
"103102760446","245","2019-02-02 22:03:43"
"103102760450","102","2019-02-02 21:56:03"
"103102760496","970","2019-02-02 22:01:56"
"103102760594","325","2019-02-02 21:59:44"
"103102760730","300","2019-02-02 21:57:50"
"103102760763","225","2019-02-02 21:59:40"
"103102760778","530","2019-02-02 22:01:43"
"103102760795","260","2019-02-02 21:55:03"
"103102761006","740","2019-02-02 22:03:39"
"103102761133","735","2019-02-02 21:48:05"
"103102761236","320","2019-02-02 22:00:24"
"103102761378","440","2019-02-02 22:01:06"
"103102761494","400","2019-02-02 21:51:13"
"103102761768","116","2019-02-02 21:54:01"
"103102761792","450","2019-02-02 22:01:09"
"103102761792","480","2019-01-01 17:21:15"
"103102761817","259","2019-02-02 21:52:59"
"103102761928","560","2019-02-02 21:57:53"
"103102761951","310","2019-02-02 21:54:35"
"103102761951","320","2019-01-01 17:13:44"
"103102761987","300","2019-02-02 21:53:27"
"103102762111","162","2019-02-02 21:50:13"
"103102762126","400","2019-02-02 21:54:18"
"103102762919","430","2019-02-02 21:53:51"
"103102762998","310","2019-02-02 21:59:32"
"103102763397","630","2019-02-02 21:52:09"
"103102763697","445","2019-01-01 17:19:24"
"103102763764","270","2019-01-01 17:21:11"
"103102763808","300","2019-02-02 21:53:17"
"103102763832","430","2019-02-02 21:54:57"
"103102763888","620","2019-02-02 21:49:13"
"103102763973","423","2019-02-02 21:58:03"
"103102764085","520","2019-02-02 22:03:47"
"103102764181","150","2019-02-02 22:00:24"
"103102764190","375","2019-02-02 22:01:29"
"103102764213","500","2019-02-02 21:50:15"
"103102764384","425","2019-02-02 21:48:37"
"103102764871","220","2019-02-02 22:01:02"
"103102764959","650","2019-02-02 22:00:01"
"103102765212","210","2019-02-02 21:51:23"
"103102765382","199","2019-02-02 22:04:03"
"103102765442","155","2019-02-02 21:52:48"
"103102765477","270","2019-02-02 21:49:02"
"103102765482","565","2019-02-02 22:03:51"
"103102765537","280","2019-02-02 21:49:18"
"103102765601","280","2019-02-02 21:53:43"
"103102765768","160","2019-01-01 17:13:24"
"103102765889","145","2019-02-02 21:53:57"
"103102765951","710","2019-02-02 21:53:37"
"103102766050","930","2019-02-02 21:51:23"
"103102766107","208","2019-01-01 17:17:30"
"103102766135","206","2019-02-02 22:03:57"
"103102766135","210","2019-01-01 17:23:00"
"103102766183","580","2019-02-02 21:53:57"
"103102766424","365","2019-02-02 21:49:11"
"103102766476","360","2019-02-02 21:51:33"
"103102766487","320","2019-02-02 22:03:37"
"103102766559","252","2019-02-02 21:56:01"
"103102766606","380","2019-02-02 21:55:01"
"103102766606","395","2019-01-01 17:14:08"
"103102766722","320","2019-02-02 21:51:29"
"103102766778","500","2019-02-02 21:54:53"
"103102766861","336","2019-02-02 22:03:05"
"103102767057","210","2019-02-02 21:51:58"
"103102767060","750","2019-01-01 17:22:40"
"103102767080","525","2019-02-02 22:02:39"
"103102767226","170","2019-01-01 17:09:14"
"103102767246","300","2019-02-02 22:01:49"
"103102767286","265","2019-02-02 21:51:29"
"103102767349","370","2019-02-02 21:59:57"
"103102767402","205","2019-01-01 17:14:57"
"103102767454","370","2019-02-02 21:48:39"
"103102767669","435","2019-02-02 21:57:48"
"103102767753","300","2019-01-01 17:16:44"
"103102767761","335","2019-02-02 21:48:24"
"103102767761","340","2019-01-01 17:07:36"
"103102767865","365","2019-02-02 21:58:09"
"103102767933","280","2019-02-02 21:53:21"
"103102768129","185","2019-02-02 21:54:05"
"103102768170","450","2019-02-02 21:58:25"
"103102768191","620","2019-02-02 22:02:27"
"103102768192","290","2019-01-01 17:17:02"
"103102768300","145","2019-02-02 21:57:33"
"103102768314","210","2019-02-02 21:55:11"
"103102768334","230","2019-02-02 22:03:13"
"103102768334","245","2019-01-01 17:22:19"
"103102768364","530","2019-02-02 22:01:23"
"103102768376","508","2019-02-02 22:00:12"
"103102768499","315","2019-02-02 22:01:23"
"103102768510","330","2019-02-02 22:00:26"
"103102768529","205","2019-02-02 21:53:27"
"103102768580","165","2019-02-02 22:01:06"
"103102768756","524","2019-01-01 17:19:04"
